time,Temperature - average,MFR - continuous gas,MFR - continuous oil,MFR - bubbles,MFR - droplets,MFR - total gas,MFR - total liquid,MFR - total,Pressure
[s],[C],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[Bar]
0,0,0,40.00000000000001,0,0,0,40.00000000000001,40.00000000000001,132.64619958707306
12.15529932696051,0,0,40,0,0,0,40,40,129.22596734565792
24.15228820077853,0,0,40,0,0,0,40,40,129.7046795101391
36.66832333725657,0,0,40,0,0,0,40,40,129.94539825160473
49.159419495722965,0,0,40,0,0,0,40,40,130.02588818090933
61.63991557925221,0,0,40,0,0,0,40,40,130.04911877419957
74.11708416662422,0,0,40,0,0,0,40,40,130.04883888555412
86.59364558366204,0,0,40,0,0,0,40,40,130.04428751111533
99.07088617969038,0,0,40,0,0,0,40,40,130.0375419624067
111.54883536141945,0,0,40,0,0,0,40,40,130.03059304030637
124.0274960743665,0,0,40,0,0,0,40,40,130.02424762161527
136.50680662709001,0,0,40,0,0,0,40,40,130.01820957134439
148.98665739451178,0,0,40,0,0,0,40,40,130.01292269071564
161.46701913494928,0,0,40,0,0,0,40,40,130.00825465502578
173.9478656358251,0,0,40,0,0,0,40,40,130.0043894658917
186.42902193352305,0,0,40,0,0,0,40,40,130.0009292524788
198.91049299072438,0,0,40,0,0,0,40,40,129.9978256944198
211.39224005155066,0,0,40,0,0,0,40,40,129.99501516848332
223.87423251604687,0,0,40,0,0,0,40,40,129.99245345641992
236.3564447004165,0,0,40,0,0,0,40,40,129.9900977829418
248.83885571184325,0,0,40,0,0,0,40,40,129.98791881125385
261.3214476504416,0,0,40,0,0,0,40,40,129.98588806989147
273.8042060111152,0,0,40,0,0,0,40,40,129.98399023999224
286.2871177138087,0,0,40,0,0,0,40,40,129.98220748906834
298.7701716872933,0,0,40,0,0,0,40,40,129.9805298401115
311.2533577672277,0,0,40,0,0,0,40,40,129.97894535255372
323.73666709816587,0,0,40,0,0,0,40,40,129.97744448690756
336.2200918798047,0,0,40,0,0,0,40,40,129.97490729014385
348.70361325496583,0,0,40,0,0,0,40,40,129.97293239432565
361.18728208232534,0,0,40,0,0,0,40,40,129.97129878468394
373.67107977845467,0,0,40,0,0,0,40,40,129.96958012592023
386.15514729485886,0,0,40,0,0,0,40,40,129.9685282269588
398.63915389376314,0,0,40,0,0,0,40,40,129.96748663322623
411.12324778639055,0,0,40,0,0,0,40,40,129.9665080407261
423.60741721735604,0,0,40,0,0,0,40,40,129.96558994740445
436.09165536501433,0,0,40,0,0,0,40,40,129.96472904851126
448.5759562147213,0,0,40,0,0,0,40,40,129.96391981069945
461.06031437565935,0,0,40,0,0,0,40,40,129.96315861025582
473.54472497068207,0,0,40,0,0,0,40,40,129.96244224647862
486.02918332440487,0,0,40,0,0,0,40,40,129.96176488296098
498.51368562026255,0,0,40,0,0,0,40,40,129.96112523654406
510.9982280622173,0,0,40,0,0,0,40,40,129.96052096994947
523.4828070348236,0,0,40,0,0,0,40,40,129.959949776579
535.9674192212154,0,0,40,0,0,0,40,40,129.95940901619304
548.4520616209478,0,0,40,0,0,0,40,40,129.95889786749115
560.9367312683949,0,0,40,0,0,0,40,40,129.95841437297878
573.421425446063,0,0,40,0,0,0,40,40,129.95795730492767
585.9061415386622,0,0,40,0,0,0,40,40,129.9575246986109
598.3908772255279,0,0,40,0,0,0,40,40,129.95711556442114
610.8756302227821,0,0,40,0,0,0,40,40,129.9567292242971
623.3603984404973,0,0,40,0,0,0,40,40,129.95636427424765
